01-01;Konkordiusz,Masław,Mieczysław,Mieczysława,Mieszko,Odylon,Odyseusz,Odys,Piotr
07-01;Aaron,Bogusław,Domicjan,Domicjana,Ekard,Estera,Halina,Karolina,Klarysa,Marcin,Namir,Niegosława,Teodoryk
07-02;Bernardyn,Bożydar,Jagoda,Juda,Juwenalis,Martynian,Otto,Switun,Urban
07-03;Anatol,Heliodor,Jacek,Leon,Leona,Longin,Longina,Miłosław,Otto,Otton,Teodot
07-04;Aggeusz,Alfred,Aurelian,Berta,Elżbieta,Innocenty,Józef,Julian,Malwina,Odo,Odon,Ozeasz,Piotr,Teodor,Wielisław
07-05;Antoni,Bartłomiej,Filomena,Jakub,Marta,Michał,Przybywoj,Trofima,Wilhelm,Zoe
07-06;Agrypina,Chociebor,Dominik,Dominika,Gotard,Ignacja,Łucja,Nazaria,Niegosław,Zuzanna
07-07;Antoni,Benedykt,Cyryl,German,Kira,Metody,Pompejusz,Sędzisława,Wilibald
07-08;Adolf,Adolfa,Adrian,Chwalimir,Edgar,Eugeniusz,Kilian,Kiliana,Odeta,Piotr,Prokop,Teobald,Wirginia
07-09;Adolfina,Anatolia,Anatola,Barbara,Florianna,Floriana,Joanna,Kornel,Korneli,Korneliusz,Łucja,Mikołaj,Patrycjusz,Róża,Sylwia,Teodoryk,Weronika,Wszebąd,Zenon,Zenona
07-10;Aleksander,Amalberga,Aniela,Askaniusz,Engelbert,Filip,January,Rufina,Rzędziwoj,Samson,Sylwan,Witalis,Zacheusz
07-11;Benedykt,Kalina,Karina,Karyna,Olga,Oliwer,Oliwier,Pelagia,Pius,Placyd,Sawin,Siepraw,Wyszesława,Zybert,Zybart,Zybracht,Zygbert
07-12;Andrzej,Jędrzej,Epifania,Euzebiusz,Feliks,Gwalbert,Henryk,Himisław,Imisław,JanGwalbert,Leon,Leona,Natan,Paweł,Weronika
07-13;Ernest,Eugeniusz,Ezdrasz,Henryk,Jakub,Joel,Justyna,Małgorzata,Radomiła,Sara,Trofima
07-14;Bonawentura,Damian,Dobrogost,Franciszek,Izabela,Kamil,Kosma,Marceli,Marcelin,Marcelina,Tuskana,Ulryk,Ulryka,Wincenty
07-15;Anna,Hanna,Daniel,Dawid,Egon,Ignacy,Lubomysł,Niecisław,Roksana,Włodzimierz
07-16;Andrzej,Jędrzej,Benedykt,Dziersław,Dzierżysław,Ermegarda,Irmegarda,Eustachy,Faust,Stefan
07-17;Aleksander,Aleksja,Aleksy,Andrzej,Jędrzej,Aneta,Benon,Benona,Bogdan,Donald,Donata,Dzierżykraj,Jadwiga,Januaria,Karolina,Konstancja,Leon,Leona,Marceli,Marcelina,Tarsycja
07-18;Arnold,Arnulf,Arnolf,Erwin,Matern,Robert,Szymon,Teodozja,Unisław,Wespazjan
07-19;Alfred,Arseniusz,Lutobor,Litobor,Marcin,Piotr,Rufin,Wincenty,Zdziesuł
07-20;Czesław,Czesława,Eliasz,Heliasz,Hieronim,Leon,Leona,Ludwika,Małgorzata,Paweł,Sewera,Stojsław,Stoisław,Stosław,Tosław
07-21;Andrzej,Jędrzej,Arbogast,Benedykt,Daniel,Ignacy,Klaudiusz,Paulina,Prakseda,Prokop,Rymwid,Wiktor
07-22;Albin,Bolesława,Laurencjusz,Naczęsława,Pankracy,Stojsław,Stoisław,Stosław,Tosław,Wawrzyniec
07-23;Apolinaria,Apolinary,Bogna,Joanna,Żelisław
07-24;Antoni,Kinga,Krystyna,Krzesimir,Kunegunda,Olga,Wojciecha,Zyglinda
07-25;Alfons,Dariusz,Jakub,Krzysztof,Nieznamir,Olimpia,Rudolf,Rudolfa,Rudolfina,Walentyna
07-26;Anita,Anna,Hanna,Bartłomieja,Grażyna,Krystiana,Mirosława
07-27;Aureli,Julia,Laurenty,Lilia,Lilla,Natalia,Pantaleon,Stojsław,Stoisław,Stosław,Tosław,Wszebor
07-28;Achacy,Achacjusz,Ada,Alfonsa,Alfonsyna,Innocenty,Marcela,Pantaleon,Samson,Świętomir,Tymon,Tymona,Wiktor
07-29;Beatrycze,Cierpisław,Faustyn,Konstantyn,Lucyla,Lucyliusz,Maria,Marta,Olaf,Prosper,Serafina,Urban
07-30;Abdon,Julia,Julita,Ludmiła,Maryna,Piotr,Ubysław,Ubysława
07-31;Adam,Alfonsa,Alfonsyna,Beat,Demokryt,Emilian,Ernesta,German,Helena,Iga,Ignacy,Justyn,Ludomir
08-01;Alfons,Brodzisław,Justyn,Justyna,Konrad,Nadzieja,Nadia,Piotr,Rudolf,Rudolfa,Rudolfina,Wiara,Wiera
08-02;Edeltruda,Gustaw,Gustawa,Karina,Karyna,Maria,Stefan
08-03;Dalmacjusz,Lidia,Nikodem,Nikodema,Piotr,Symeon,Szczepan
08-04;Alfred,Arystarch,Dominik,Maria,Mironieg,Perpetua
08-05;Abel,Cyriak,Maria,Memiusz,Nonna,Oswald,Oswalda
08-06;Felicysym,Jakub,January,Namir,Stefan,Wincenty
08-07;Albert,Andromeda,Dobiemir,Dorota,Doryda,Kajetan,Klaudia,Konrad,Licynia,Licyniusz,Sykstus
08-08;Cyriak,Cyryl,Dominik,Emilian,Joanna,Niegosław,Niezamysł,Sylwiusz
08-09;Domicjan,Domicjana,Edyta,Jan,Klarysa,Miłorad,Roland,Roman,Romuald
08-10;Amadeusz,Amadea,Asteria,Bernard,Bogdan,Bożydar,Filomena,Hugona,Prochor,Wawrzyniec,Wirzchosław
08-11;Aleksander,Herman,Ligia,Lukrecja,Tyburcjusz,Tyburcy,Tyburcja,Włodzimierz,Zuzanna
08-12;Bądzsław,Fotyn,Hilaria,Klara,Lech,Leonida,Wiktoria
08-13;Adriana,Diana,Helena,Hipolit,Hipolita,Jan,Kasjan,Radomiła,Sekundyn,Wojbor
08-14;Alfred,Atanazja,Dobrowoj,Dobrowoja,Euzebiusz,Kalikst,Machabeusz,Majnard,Maksymilian,Maksymiliana,Ursycyn
08-15;Armida,Arnulf,Arnolf,Maria,Napoleon,Trzebiemir
08-16;Ambroży,Arsacjusz,Domarad,Emil,Joachim,Piotra,Roch,Sabbas,Stefan
08-17;Anastazja,Anita,Bertram,Eliza,Jacek,Jaczewoj,Joanna,Julianna,Liberat,Miron,Serwiusz,Zawisza
08-18;Agapit,Bogusława,Bronisław,Helena,Ilona,Klara,Lena,Nela,Tacjana,Tworzysława
08-19;Bolesław,Emilia,Jan,Julian,Juliusz,Ludwik,Sebald,Sykstus
08-20;Bernard,Jan,Sabin,Samuel,Samuela,Sara,Sieciech,Sobiesław
08-21;Adolf,Adolfa,Agapiusz,Baldwin,Baldwina,Bernard,Emilian,Filipina,Franciszek,Joanna,Męcimir,Wiktoria
08-22;Agatonik,Cezary,Dalegor,Fabrycjan,Fabrycy,Hipolit,Maria,Namysław,Teonas,Teona,Tymoteusz,Zygfryd,Zygfryda
08-23;Apolinary,Benicjusz,Filip,Klaudiusz,Laurenty,Leoncja,Lubomira,Piotra,Róża,Sulirad,Walerian,Zacheusz
08-24;Anita,Bartłomiej,Bartosz,Cieszymir,Halina,Jerzy,Joanna,Malina,Michalina,Nataniel
08-25;Arediusz,Elwira,Gaudencjusz,Genezjusz,Grzegorz,Kalasanty,Ludwik,Luiza,Michał,Patrycja,Sieciesław,Teodoryk
08-26;Dobroniega,Joanna,Konstanty,Maksym,Maria,Wiktorian,Wiktoriana,Wiktorianna
08-27;Adrianna,Amadeusz,Amadea,Cezary,Gebhard,Józef,Małgorzata,Monika,Przybymir,Rufus,Teodor
08-28;Adelinda,Aleksander,Aleksy,Alfons,Augustyn,Hermes,Joachima,Sobiesław,Stronisław
08-29;Flora,Jan,Mederyk,Mederyka,Racibor,Sabina
08-30;Adaukt,Częstowoj,Gaudencja,Miron,Piotr,Rebeka,Tekla
08-31;Albertyna,Amat,Bohdan,Paulina,Prymian,Rajmund,Świętosław,Teodot
09-01;Anna,Hanna,August,Bronisław,Bronisława,Idzi,Melecjusz,Miłodziad,Ruta,Sykstus
09-02;Absalon,Adelina,Bohdan,Dionizy,Dziesław,Eliza,Henryk,Julian,Stefan,Tobiasz,Wilhelm
09-03;Antoni,Bartłomiej,Bazylisa,Bronisław,Erazma,Eufemia,Feba,Izabela,Jan,Joachim,Manswet,Mojmir,Natalis,Szymon,Szymona,Wincenty,Zenon
09-04;Bonifacy,Daniela,Ermegarda,Irmegarda,Hermiona,Ida,Iwo,Iwon,Kandyda,Liliana,Lilianna,Rościgniew,Rozalia,Scypion
09-05;Dorota,Fereol,Herakles,Herkulan,Herkules,Justyna,Stronisława
09-06;Albin,Aleksja,Amoniusz,Beata,Bertrand,Eugenia,Eugeniusz,Ewa,German,Gundolf,Gundulf,Magnus,Michał,Petroniusz,Uniewit,Zachariasz,Zachary
09-07;Dobrobąd,Domasława,Gratus,Melchior,Regina,Ryszard,Sozont,Teodoryk
09-08;Adam,Adrianna,Maria,Nestor,Radosław,Radosława,Wiola
09-09;Aureliusz,Dionizy,Gorgoniusz,Grażyna,Otmar,Audomar,Ożanna,Piotr,Sergiusz,Sobiesąd,Ścibora
09-10;Agapiusz,Aldona,Kandyda,Klemens,Leon,Leona,Łukasz,Mikołaj,Monika,Mścibor,Nimfodora,Piotr,Polian,Poliana,Polianna,Pulcheria
09-11;Ademar,Dagna,Feliks,Jacek,Jan,Naczęsław,Piotr,Prot,Ścibor
09-12;Cyrus,Gwidon,Maria,Sylwin,Sylwina,Teodul
09-13;Aleksander,Amat,Aureliusz,Eugenia,Filip,Morzysław
09-14;Bernard,Matern,Piotr,Siemomysł,Szymon
09-15;Albin,Budzigniew,Ekard,Kamil,Maria
09-16;Antym,Cyprian,Edda,Edyta,Eufemia,Eugenia,Franciszek,Kamila,Kornel,Korneli,Korneliusz,Łucja,Sebastiana,Sędzisław,Wiktor
09-17;Ariadna,Cherubin,Dezyderiusz,Drogosław,Franciszek,Hildegarda,Justyn,Justyna,Lambert,Lamberta,Narcyz,Piotr,Szczęsny,Szczęsna,Teodora,Zygmunta
09-18;Baltazar,Balcer,Dobrowit,Fereol,Irena,Józef,Ryszarda,Sobierad,Stanisław,Stefania,Tytus,Zachariasz,Zachary
09-19;Alfons,Arnulf,Arnolf,Festus,January,Konstancja,Marta,Sydonia,Teodor,Trofim,Więcemir,Wilhelmina,Zuzanna
09-20;Agnieszka,Barbara,Dionizy,Eustachiusz,Eustachy,Euzebia,Fausta,Faustyna,Filipina,Irena,Klemens,Mieczysława,Miłowuj,Oleg,Perpetua,Protazy
09-21;Bernardyna,Bożeciech,Hipolit,Ifigenia,Jonasz,Kastor,Laurenty,Marek,Markusław,Mateusz,Melecjusz
09-22;Ignacy,Joachim,Józefa,Maurycy,Prosimir,Tomasz
09-23;Boguchwała,Bogusław,Elżbieta,Krzysztof,Libert,Linus,Litoriusz,Liwiusz,Piotr,Tekla,Zachariasz,Zachary
09-24;Gerard,Gerarda,Maria,Teodor,Tomir,Twardomir,Uniegost
09-25;Aureli,Aurelia,Aurelian,Ermenfryd,Irmfryd,Ermenfryda,Irmfryda,Eufrozyna,Franciszek,Gaspar,Herkulan,Kleofas,Ładysław,Ładysława,Rufus,Świętopełk,Wincenty,Władysław,Władysława,Włodzisław
09-26;Cyprian,Damian,Euzebiusz,Justyna,Kacper,Kasper,Łękomir,Majnard
09-27;Gajusz,Kajus,Gaja,Kaja,Kosma,Mirela,Przedbor,Urban,Zybert,Zybart,Zybracht,Zygbert
09-28;Alodiusz,Amalia,Bernardyn,Jan,Laurencjusz,Marek,Markusław,Salomon,Sylwin,Sylwina,Wacław,Wacława,Wawrzyniec,Więcesław
09-29;Dadzbog,Dadzboga,Dariusz,Franciszek,Gajana,Ludwin,Lutwin,Michalina,Michał,Rafał
09-30;Euzebia,Felicja,Grzegorz,Hieronim,Himisław,Honoriusz,Imisław,Wiktor,Znamir,Zofia
10-01;Benigna,Cieszysław,Danuta,Igor,Jan,Małobąd,Remigiusz,Teresa
10-02;Dionizy,Leodegar,Nasiębor,Stanimir,Teofil,Ursycyn
10-03;Augustyna,Cyprian,Częstobrona,Ermegarda,Irmegarda,Eustachy,Ewald,Ewalda,Gerard,Gerarda,Kandyd,Kandyda,Romana,Sierosław,Teresa
10-04;Dalewin,Dalwin,Edwin,Franciszek,Konrad,Petroniusz
10-05;Apolinary,Charytyna,Faust,Flawia,Igor,Justyn,Konstancjusz,Konstans,Placyd
10-06;Alberta,Artur,Askaniusz,Baldwin,Baldwina,Bronisław,Brunon,Fryderyka,Izydor,Monika,Roman
10-07;August,Justyna,Marek,Markusław,Maria,Rościsława,Stefan,Tekla
10-08;Artemon,Brygida,Demetriusz,Ewodiusz,Ewodia,Ginter,Guncerz,Gunter,Gratus,Laurencja,Marcin,Marcjusz,Pelagia,Symeon
10-09;Aaron,Arnold,Atanazja,Bogdan,Bożydar,Dionizjusz,Dionizy,Ginter,Guncerz,Gunter,Jan,Ludwik,Piotr,Przedpełk,Sara,Sybilla
10-10;Adalryk,Alderyk,Eulampia,Eulampiusz,Franciszek,Kalistrat,Kasjusz,Leon,Leona,Lutomir,Paulin,Przemysław,Samuel,Tomił,Tomiła,Zbigniew
10-11;Aldona,Brunon,Burchard,Dobromiła,Emil,Emilian,Germanik,Maria,Marian,Placyd,Placyda,Zenaida
10-12;Cyriak,Edwin,Eustachy,Grzymisław,Maksymilian,Maksymiliana,Marcin,Salwin,Serafin,Wilfryd,Witold,Witolda
10-13;Daniel,Edward,Florencjusz,Florenty,Gerald,Geraldyna,Maurycy,Mikołaj,Siemisław,Teofil,Wacław,Wacława
10-14;Alan,Bernard,Dominik,Fortunata,Gajusz,Kajus,Gaja,Kaja,Kalikst
10-15;Brunon,Gościsława,Jadwiga,Sewer,Tekla,Teodoryk,Teresa
10-16;Ambroży,Aurelia,Dionizy,Emil,Florentyna,Gaweł,Gerard,Gerarda,Grzegorz,Iga,Jadwiga
10-17;Augustyna,Heron,Ignacy,Laurentyna,Lucyna,Małgorzata,Marian,Rudolf,Rudolfa,Rudolfina,Seweryna,Sulisława,Wiktor,Zuzanna
10-18;Julian,Łukasz,Piotr
10-19;Ferdynand,Kleopatra,Paweł,Siemowit,Skarbimir,Ziemowit
10-20;Apollo(n),Aurora,Budzisława,Irena,JanKanty,Wendelin,Witalis,Żywia
10-21;Bernard,Celina,Dobromił,Elżbieta,Hilary,Klementyna,Nunila,Nunilona,Pelagia,Piotr,Samuel,Urszula,Wszebora
10-22;Abercjusz,Alodia,Filip,Kordian,Kordula,Marek,Markusław,Sewer
10-23;German,Giedymin,Gracjan,Gracjana,Gracjanna,Ignacy,Jan,Klotylda,Małogost,Marlena,Roman,Seweryn
10-24;Antoni,Boleczest,Filip,Marcin,Marek,Markusław,Pamfilia,Rafał,Salomon,Walentyna
10-25;Chryzant,Daria,Inga,Kryspin,Maur,Sambor,Tadeusz,Tadea,Tarazjusz,Teodozjusz
10-26;Amand,Amanda,Ewaryst,Leonarda,Lucyna,Ludmiła,Lutosław,Łucjan,Łucjana
10-27;Frumencjusz,Iwona,Manfred,Manfreda,Sabina,Siestrzemił,Wincenty
10-28;Domabor,Juda,Szymon,Tadeusz,Tadea,Wielimir,Wszeciech
10-29;Dalia,Ermelinda,Euzebia,Franciszek,Ida,Lubogost,Narcyz,Piotr,Teodor,Wioleta
10-30;Edmund,German,Klaudiusz,Przemysław,Zenobia
10-31;Alfons,Antoni,Augusta,Godzimir,Lucyla,Lucyliusz,Łukasz,Narcyz,Saturnin,Urban,Wolfgang
11-01;Andrzej,Jędrzej,Konradyn,Konradyna,Nikola,Seweryn,Warcisław,Wiktoryna
11-02;Agapiusz,Ambroży,Bohdana,Eudoksjusz,Małgorzata,Marcin,Stomir,Teodot,Tobiasz,Wiktoryn,Wojsław,Wojsława
11-03;Bogumił,Cezary,Chwalisław,German,Hubert,Huberta,Marcin,Sylwia
11-04;Agrykola,Dżesika,Emeryk,Emeryka,Joannicjusz,Karol,KarolBoromeusz,Modesta,Mojżesz,Mściwoj,Mszczujwoj,Olgierd,Perpetua,Witalis
11-05;Blandyn,Blandyna,Dalemir,Florian,Gwidon,Marek,Markusław,Sławomir,Trofima
11-06;Daniela,Feliks,Gabriela,Leonard,Teobald,Trzebowit,Ziemowit
11-07;Achilles,Amaranta,Antoni,Engelbert,Florencjusz,Florenty,Florentyn,Gizbert,Ingarda,Karina,Karyna,Longin,Longina,Melchior,Przemił,Żelibrat
11-08;Adrian,Bożydar,Godfryd,Hadrian,Klaudiusz,Marcin,Sewer,Sewerian,Seweryn,Sędziwoj,Wiktor,Wiktoria,Wiktoryn
11-09;Bogudar,Genowefa,Joanna,Nestor,Teodor,Teodora,Ursyn
11-10;Andrzej,Jędrzej,Lena,Leon,Leona,Ludomir,Nela,Nimfa,Probus,Stefan,Uniebog
11-11;Anastazja,Bartłomiej,Jozafat,Maciej,Marcin,Prot,Spycisław,Teodor
11-12;Arsacjusz,Cibor,Czcibor,Izaak,Jonasz,Jozafat,Krystyn,Renat,Renata,Witold
11-13;Arkadiusz,Arkady,Augustyna,Brykcjusz,Dalmacjusz,Eugeniusz,German,Jan,Liwia,Mikołaj,Walentyn
11-14;Agata,Agryppa,Antyd,Damian,Hipacy,Józef,Judyta,Klementyn,Kosma,Laurenty,Lewin,Montan,Serafin,Ścibor,Teodot,Wszerad
11-15;Albert,Alfons,Artur,Gurias,Idalia,Leopold,Leopoldyna,Przybygniew,Roger
11-16;Agnieszka,Ariel,Aureliusz,Dionizy,Edmund,Gertruda,Maria,Niedamir,Otmar,Audomar,Patrokles,Paweł
11-17;Dionizy,Floryn,Grzegorz,Hugo,Jozafat,Sulibor,Wiktoria,Zacheusz,Zbysław
11-18;Aniela,Cieszymysł,Filipina,Gabriela,Galezy,Józefa,Karolina,Leonard,Odo,Otto,Otton,Roman,Tomasz
11-19;Barbara,Elżbieta,Kryspin,Małowid,Mironiega,Paweł,Salomea,Seweryn
11-20;Agapiusz,Ampeliusz,Ampelia,Anatol,Edmund,Feliks,Maksencja,Narzes,Oktawiusz,Oktawia,Sędzimir,Sylwester,Sylwestra
11-21;Albert,Elwira,Heliodor,Janusz,Konrad,Maria,Regina,Rufus,Twardosław,Wiesław
11-22;Cecylia,Marek,Markusław,Maur,Wszemiła
11-23;Adela,Erast,Felicyta,Fotyna,Klemens,Lukrecja,Orestes,Przedwoj
11-24;Agnieszka,Biruta,Dobrosław,Ema,Emilia,Emma,Felicjana,Felicjanna,Flora,Franciszek,Gerard,Gerarda,Jan,Jaśmina,Pęcisław,Protazy,Twardomir
11-25;Erazm,Katarzyna,Piotr,Tęgomir
11-26;Delfin,Dobiemiest,Jan,Konrad,Lechosław,Lechosława,Leonard,Piotr,Sylwester,Sylwestra
11-27;Achacy,Achacjusz,Bernardyn,Damazy,Dominik,Gustaw,Gustawa,Jozafat,Maksymilian,Maksymiliana,Oda,Sekundyn,Stojgniew,Walery,Wirgiliusz,Zygfryd,Zygfryda
11-28;Berta,Ginter,Guncerz,Gunter,Gościrad,Grzegorz,Jakub,Kwieta,Lesław,Lesława,Rufin,Zdzisław
11-29;Błażej,Bolemysł,Fryderyk,Klementyna,Paramon,Przemysł,Saturnin,Walter
11-30;Andrzej,Jędrzej,Justyna,Konstanty,Kutbert,Maura,Tadeusz,Tadea,Zbysława
12-01;Blanka,Edmund,Eligia,Eligiusz,Gosława,Natalia,Platon,Sobiesława
12-02;Aurelia,Balbina,Bibiana,Budzisław,Budzisława,Ludwina,Paulina,Sulisław,Sylweriusz,Sylwery,Wiktoryn,Zbylut
12-03;Atalia,Franciszek,Gerlinda,Kasjan,Kryspin,Ksawery,Lucjusz,Sofoniasz,Unimir
12-04;Barbara,Chrystian,Hieronim,Klemens,Krystian,Melecjusz
12-05;Anastazy,Dalmacjusz,Edyta,Gerald,Kryspin,Kryspina,Krystyna,Pęcisława,Sabbas,Sabina
12-06;Agata,Angelika,Dionizja,Emilian,Heliodor,Leoncja,Mikołaj,Piotr
12-07;Agaton,Ambroży,Józefa,Marcin,Marcisław,Ninomysł,Zdziemił
12-08;Apollo(n),Boguwola,Maria,Narcyza
12-09;Delfina,Joachim,Leokadia,Natasza,Piotr,Waleria,Wielisława,Wiesław
12-10;Andrzej,Jędrzej,Judyta,Julia,Maria,Nikoleta,Polidor,Switun,Unierad,Unirad
12-11;Damazy,Daniel,Julia,Stefan,Waldemar,Wilburga,Wojmir
12-12;Adelajda,Aleksander,Edburga,Joanna,Maksencjusz,Maksanty,Paramon,Przybysława,Spirydon
12-13;Aubert,Auksencjusz,Auksencja,Auksenty,Bernarda,Edburga,Jodok,Łucja,Otylia,Róża,Włodzisława
12-14;Alfred,Arseniusz,Heron,Izydor,Nahum,Noemi,Pompejusz,Sławobor
12-15;Cecylia,Fortunata,Mścigniew,Mścigniewa,Walerian,Wolimir
12-16;Adelajda,Agrykola,Albina,Alina,Ananiasz,Dyter,Deder,Tyter,Zdzisława
12-17;Florian,Jolanta,Łazarz,Łukasz,Żyrosław,Żerosław
12-18;Arkadia,Auksencjusz,Auksencja,Auksenty,Bogusław,Nemezja,Wilibald,Winibald,Wunibald,Winebald,Winibalda,Wszemir
12-19;Abraham,Beniamin,Bogumiła,Dariusz,Kazimiera,Nemezjusz,Tymoteusz,Urban
12-20;Amon,Bogumiła,Dagmara,Dominik,Liberat,Teofil,Ursycyn,Zefiryn,Zefiryna
12-21;Balbin,Festus,Honorat,Piotr,Temistokles,Tomasz,Tomisław
12-22;Beata,Drogomir,Flawian,Franciszka,Gryzelda,Honorata,Ischyrion,Ksawera,Zenon
12-23;Anatolia,Anatola,Dagobert,Iwo,Iwon,Sławomir,Sławomira,Teodul,Wiktoria
12-24;Adam,Adamina,Adela,Druzjanna,Druzjan,Ewa,Ewelina,Godzisława,Grzegorz,Grzymisława,Hermina,Herminia,Irmina,Tarsylia,Zenobiusz
12-25;Eugenia,Piotr
12-26;Dionizy,Szczepan,Wrociwoj
12-27;Cezary,Fabia,Fabiola,Jan,Krystyna,Żaneta,Żanna
12-28;Antoni,Dobrowieść,Domna,Emma,Godzisław,Teofila,Teonas,Teona
12-29;Dawid,Dominik,Ekard,Gosław,Jonatan,Prymian,Tadeusz,Tadea,Tomasz,Trofim
12-30;Anizja,Dawida,Dionizy,Egwin,Eugeniusz,Irmina,Katarzyna,Łazarz,Rajner,Sabin,Sewer,Uniedrog
12-31;Donata,Mariusz,Melania,Saturnina,Sebastian,Sylwester,Sylwestra,Tworzysław